Agency,UZA_Name,UACE_Code,Report_Year,Mode_Name,UZA_Area(Sq Miles),UZA_Pop,Service_Area(Sq Miles),Service_Area_Pop,Time_Period,VRM,VRH,UPT
"Athens-Clarke County Unified Government, dba: Athens-Clarke County Transit Department","Athens-Clarke County, GA",3763.0,2024,Demand Response,91.85,143213.0,47.0,127358.0,Annual Total,28130.0,2956.0,3335.0
"Athens-Clarke County Unified Government, dba: Athens-Clarke County Transit Department","Athens-Clarke County, GA",3763.0,2024,Bus,91.85,143213.0,47.0,127358.0,Annual Total,785605.0,63314.0,1348475.0
"City of Gadsden, dba: Gadsden Transportation Services","Gadsden, AL",32113.0,2024,Demand Response,61.21,57975.0,37.0,61709.0,Annual Total,153817.0,12480.0,27890.0
"City of Gadsden, dba: Gadsden Transportation Services","Gadsden, AL",32113.0,2024,Bus,61.21,57975.0,37.0,61709.0,Annual Total,115488.0,10425.0,72324.0
"Town of Chapel Hill, dba: Chapel Hill Transit","Durham, NC",25228.0,2024,Demand Response,183.36,396118.0,62.0,80218.0,Annual Total,330062.0,24922.0,57855.0
"Town of Chapel Hill, dba: Chapel Hill Transit","Durham, NC",25228.0,2024,Bus,183.36,396118.0,62.0,80218.0,Annual Total,1701069.0,143061.0,3827284.0
"Greenville Transit Authority, dba: Greenlink","Greenville, SC",35461.0,2024,Demand Response,262.17,387271.0,94.0,202390.0,Annual Total,144155.0,11539.0,16687.0
"Greenville Transit Authority, dba: Greenlink","Greenville, SC",35461.0,2024,Bus,262.17,387271.0,94.0,202390.0,Annual Total,927902.0,64214.0,762694.0
"City of Johnson City, dba: Johnson City Transit System","Johnson City, TN",43210.0,2024,Demand Response,106.03,128519.0,44.0,73337.0,Annual Total,181440.0,15937.0,32875.0
"City of Johnson City, dba: Johnson City Transit System","Johnson City, TN",43210.0,2024,Bus,106.03,128519.0,44.0,73337.0,Annual Total,385092.0,27831.0,354042.0
"City of Bristol Tennessee, dba: Bristol Tennessee Transit System","Bristol, TN--VA",10351.0,2024,Demand Response,68.69,70638.0,33.0,27854.0,Annual Total,67388.0,6015.0,7452.0
"City of Bristol Tennessee, dba: Bristol Tennessee Transit System","Bristol, TN--VA",10351.0,2024,Bus,68.69,70638.0,33.0,27854.0,Annual Total,99120.0,7453.0,33364.0
Pee Dee Regional Transportation Authority,"Florence, SC",30061.0,2024,Demand Response,68.04,89436.0,3563.0,335620.0,Annual Total,217283.0,14344.0,56675.0
Pee Dee Regional Transportation Authority,"Florence, SC",30061.0,2024,Bus,68.04,89436.0,3563.0,335620.0,Annual Total,1015210.0,54907.0,342022.0
Jackson Transit Authority,"Jackson, TN",42265.0,2024,Demand Response,47.74,72809.0,59.0,68205.0,Annual Total,179260.0,12824.0,26863.0
Jackson Transit Authority,"Jackson, TN",42265.0,2024,Bus,47.74,72809.0,59.0,68205.0,Annual Total,410282.0,25682.0,295983.0
City of Rome,"Rome, GA",76204.0,2024,Demand Response,44.89,60403.0,32.0,37713.0,Annual Total,102493.0,8845.0,23591.0
City of Rome,"Rome, GA",76204.0,2024,Bus,44.89,60403.0,32.0,37713.0,Annual Total,271310.0,17154.0,207233.0
"City of Hattiesburg, dba: Hub City Transit","Hattiesburg, MS",37594.0,2024,Demand Response,63.62,80821.0,43.0,51084.0,Annual Total,12951.0,3090.0,2752.0
"City of Hattiesburg, dba: Hub City Transit","Hattiesburg, MS",37594.0,2024,Bus,63.62,80821.0,43.0,51084.0,Annual Total,296705.0,12951.0,47038.0
"Brevard Board of County Commissioners, dba: Space Coast Area Transit","Palm Bay--Melbourne, FL",67105.0,2024,Demand Response,250.55,510675.0,1015.0,653703.0,Annual Total,657042.0,47160.0,88057.0
"Brevard Board of County Commissioners, dba: Space Coast Area Transit","Palm Bay--Melbourne, FL",67105.0,2024,Bus,250.55,510675.0,1015.0,653703.0,Annual Total,2110179.0,109454.0,1811074.0
"Brevard Board of County Commissioners, dba: Space Coast Area Transit","Palm Bay--Melbourne, FL",67105.0,2024,Vanpool,250.55,510675.0,1015.0,653703.0,Annual Total,424471.0,8384.0,38488.0
"East Alabama Regional Planning and Development Commission, dba: Areawide Community Transportation System","Anniston--Oxford, AL",2629.0,2024,Demand Response,78.9,78302.0,3250.0,228376.0,Annual Total,282375.0,23853.0,61500.0
"East Alabama Regional Planning and Development Commission, dba: Areawide Community Transportation System","Anniston--Oxford, AL",2629.0,2024,Bus,78.9,78302.0,3250.0,228376.0,Annual Total,182837.0,13316.0,83340.0
"Northwest Alabama Council of Local Governments, dba: NACOLG Transit","Florence, AL",29953.0,2024,Demand Response,54.63,78925.0,3250.0,235793.0,Annual Total,210187.0,22672.0,26687.0
"City of Huntsville, Alabama, dba: Huntsville Transit","Huntsville, AL",40780.0,2024,Demand Response,214.77,329066.0,68.0,143441.0,Annual Total,558562.0,39354.0,105370.0
"City of Huntsville, Alabama, dba: Huntsville Transit","Huntsville, AL",40780.0,2024,Bus,214.77,329066.0,68.0,143441.0,Annual Total,727573.0,49014.0,655705.0
"Lee-Russell Council of Governments, dba: Lee-Russell Public Transit and Phenix City Express","Auburn, AL",4033.0,2024,Demand Response,61.16,100842.0,1248.0,233424.0,Annual Total,455981.0,27916.0,62641.0
"Lee-Russell Council of Governments, dba: Lee-Russell Public Transit and Phenix City Express","Auburn, AL",4033.0,2024,Bus,61.16,100842.0,1248.0,233424.0,Annual Total,67611.0,4197.0,24121.0
"Pasco County Board of County Commissioners, dba: GoPasco","Tampa--St. Petersburg, FL",86599.0,2024,Demand Response,968.94,2783045.0,747.0,584067.0,Annual Total,318207.0,19925.0,38916.0
"Pasco County Board of County Commissioners, dba: GoPasco","Tampa--St. Petersburg, FL",86599.0,2024,Bus,968.94,2783045.0,747.0,584067.0,Annual Total,1448859.0,86799.0,654633.0
"South Florida Regional Transportation Authority, dba: Tri-Rail","Miami--Fort Lauderdale, FL",56602.0,2024,Commuter Rail,1244.18,6077522.0,32.0,156313.0,Annual Total,3649278.0,129076.0,4299794.0
"South Florida Regional Transportation Authority, dba: Tri-Rail","Miami--Fort Lauderdale, FL",56602.0,2024,Bus,1244.18,6077522.0,32.0,156313.0,Annual Total,131355.0,14771.0,434349.0
"Cobb County, dba: CobbLinc","Atlanta, GA",3817.0,2024,Commuter Bus,2553.04,5100112.0,210.0,776743.0,Annual Total,159062.0,5745.0,21486.0
"Cobb County, dba: CobbLinc","Atlanta, GA",3817.0,2024,Demand Response,2553.04,5100112.0,210.0,776743.0,Annual Total,412873.0,33268.0,55329.0
"Cobb County, dba: CobbLinc","Atlanta, GA",3817.0,2024,Bus,2553.04,5100112.0,210.0,776743.0,Annual Total,3126415.0,211383.0,1019210.0
"City of Kingsport, dba: Kingsport Area Transit Service","Kingsport, TN--VA",45235.0,2024,Demand Response,94.05,98411.0,54.0,55442.0,Annual Total,109954.0,8420.0,16160.0
"City of Kingsport, dba: Kingsport Area Transit Service","Kingsport, TN--VA",45235.0,2024,Bus,94.05,98411.0,54.0,55442.0,Annual Total,137085.0,9036.0,66562.0
City of Anderson,"Anderson--Clemson, SC",2420.0,2024,Bus,95.94,118369.0,15.0,27293.0,Annual Total,321341.0,16728.0,231775.0
"County of Douglas, dba: Connect Douglas","Atlanta, GA",3817.0,2024,Demand Response,2553.04,5100112.0,201.0,142224.0,Annual Total,61521.0,3605.0,15860.0
"County of Douglas, dba: Connect Douglas","Atlanta, GA",3817.0,2024,Demand Response,2553.04,5100112.0,201.0,142224.0,Annual Total,120540.0,8749.0,14478.0
"County of Douglas, dba: Connect Douglas","Atlanta, GA",3817.0,2024,Bus,2553.04,5100112.0,201.0,142224.0,Annual Total,435592.0,27582.0,59886.0
Metropolitan Bus Authority,"San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,198.0,1176968.0,Annual Total,543466.0,57092.0,69595.0
Metropolitan Bus Authority,"San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,198.0,1176968.0,Annual Total,2311841.0,267665.0,3010184.0
"City of Durham, dba: GoDurham","Durham, NC",25228.0,2024,Demand Response,183.36,396118.0,93.0,283506.0,Annual Total,926418.0,62489.0,131562.0
"City of Durham, dba: GoDurham","Durham, NC",25228.0,2024,Demand Response,183.36,396118.0,93.0,283506.0,Annual Total,242758.0,8006.0,31039.0
"City of Durham, dba: GoDurham","Durham, NC",25228.0,2024,Bus,183.36,396118.0,93.0,283506.0,Annual Total,2754767.0,212110.0,6377416.0
"City of Clarksville, dba: Clarksville Transit System","Clarksville, TN--KY",17317.0,2024,Demand Response,113.09,200947.0,105.0,135471.0,Annual Total,427444.0,26897.0,46162.0
"City of Clarksville, dba: Clarksville Transit System","Clarksville, TN--KY",17317.0,2024,Bus,113.09,200947.0,105.0,135471.0,Annual Total,1023413.0,62711.0,506657.0
"City of Greensboro , dba: Greensboro Transit Agency","Greensboro, NC",35164.0,2024,Demand Response,169.31,338928.0,139.0,301115.0,Annual Total,1410046.0,94054.0,177774.0
"City of Greensboro , dba: Greensboro Transit Agency","Greensboro, NC",35164.0,2024,Bus,169.31,338928.0,139.0,301115.0,Annual Total,2463885.0,188654.0,2363573.0
"Alternativa de Transporte Integrado , dba: Autoridad de Transporte Integrado","San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,149.0,701366.0,Annual Total,371.0,36.0,209.0
"Alternativa de Transporte Integrado , dba: Autoridad de Transporte Integrado","San Juan, PR",79093.0,2024,Heavy Rail,763.6,1844410.0,149.0,701366.0,Annual Total,1680283.0,91393.0,3309381.0
"Alternativa de Transporte Integrado , dba: Autoridad de Transporte Integrado","San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,149.0,701366.0,Annual Total,1053812.0,86816.0,1346463.0
"City of Greenville, dba:  Greenville Area Transit","Greenville, NC",35380.0,2024,Demand Response,66.38,120150.0,35.0,84554.0,Annual Total,131185.0,7742.0,24149.0
"City of Greenville, dba:  Greenville Area Transit","Greenville, NC",35380.0,2024,Bus,66.38,120150.0,35.0,84554.0,Annual Total,214376.0,14980.0,312062.0
"City of Rocky Mount, dba: Tar River Transit","Rocky Mount, NC",75988.0,2024,Demand Response,44.95,63297.0,37.0,54341.0,Annual Total,1232343.0,54533.0,108620.0
"City of Rocky Mount, dba: Tar River Transit","Rocky Mount, NC",75988.0,2024,Bus,44.95,63297.0,37.0,54341.0,Annual Total,317950.0,20647.0,200895.0
"Council on Aging of St. Lucie, Inc., dba: Community Transit","Port St. Lucie, FL",71479.0,2024,Demand Response,224.23,437745.0,572.0,373486.0,Annual Total,177803.0,13096.0,30076.0
"Santee Wateree Regional Transportation Authority, dba: Santee Wateree RTA","Sumter, SC",85708.0,2024,Commuter Bus,57.65,68825.0,4049.0,106512.0,Annual Total,56818.0,2083.0,4249.0
"Santee Wateree Regional Transportation Authority, dba: Santee Wateree RTA","Sumter, SC",85708.0,2024,Demand Response,57.65,68825.0,4049.0,106512.0,Annual Total,185781.0,12096.0,26735.0
"Santee Wateree Regional Transportation Authority, dba: Santee Wateree RTA","Sumter, SC",85708.0,2024,Bus,57.65,68825.0,4049.0,106512.0,Annual Total,243066.0,15254.0,59086.0
"City of Spartanburg South Carolina , dba: Spartanburg Area Regional Transportation System","Spartanburg, SC",83548.0,2024,Bus,181.0,196943.0,40.0,37013.0,Annual Total,276265.0,21376.0,252043.0
"Waccamaw Regional Transportation Authority, dba: Coast RTA","Myrtle Beach--North Myrtle Beach, SC--NC",60895.0,2024,Demand Response,218.94,298954.0,1244.0,406336.0,Annual Total,381975.0,18671.0,28948.0
"Waccamaw Regional Transportation Authority, dba: Coast RTA","Myrtle Beach--North Myrtle Beach, SC--NC",60895.0,2024,Bus,218.94,298954.0,1244.0,406336.0,Annual Total,1367155.0,59672.0,540407.0
"Waccamaw Regional Transportation Authority, dba: Coast RTA","Myrtle Beach--North Myrtle Beach, SC--NC",60895.0,2024,Vanpool,218.94,298954.0,1244.0,406336.0,Annual Total,45992.0,1032.0,3605.0
Southeast Alabama Regional Planning and Development Commission,"Dothan, AL",24472.0,2024,Demand Response,55.09,72423.0,2972.0,253798.0,Annual Total,237424.0,21940.0,56351.0
Southeast Alabama Regional Planning and Development Commission,"Dothan, AL",24472.0,2024,Demand Response,55.09,72423.0,2972.0,253798.0,Annual Total,802567.0,25861.0,29035.0
Southeast Alabama Regional Planning and Development Commission,"Dothan, AL",24472.0,2024,Demand Response,55.09,72423.0,2972.0,253798.0,Annual Total,104555.0,7760.0,7763.0
"Indian River County, dba: GoLine","Vero Beach--Sebastian, FL",90406.0,2024,Demand Response,106.1,174292.0,223.0,167352.0,Annual Total,232884.0,16374.0,26837.0
"Indian River County, dba: GoLine","Vero Beach--Sebastian, FL",90406.0,2024,Bus,106.1,174292.0,223.0,167352.0,Annual Total,991267.0,53868.0,1357438.0
Puerto Rico Highway and Transportation Authority,"San Juan, PR",79093.0,2024,Publico,763.6,1844410.0,892.0,2478905.0,Annual Total,3142858.0,294634.0,1851426.0
"Research Triangle Regional Public Transportation Authority, dba: GoTriangle","Durham, NC",25228.0,2024,Demand Response,183.36,396118.0,1520.0,1924805.0,Annual Total,463340.0,22714.0,41224.0
"Research Triangle Regional Public Transportation Authority, dba: GoTriangle","Durham, NC",25228.0,2024,Bus,183.36,396118.0,1520.0,1924805.0,Annual Total,2178440.0,107789.0,1755915.0
"Research Triangle Regional Public Transportation Authority, dba: GoTriangle","Durham, NC",25228.0,2024,Bus,183.36,396118.0,1520.0,1924805.0,Annual Total,153906.0,6789.0,43619.0
"Research Triangle Regional Public Transportation Authority, dba: GoTriangle","Durham, NC",25228.0,2024,Vanpool,183.36,396118.0,1520.0,1924805.0,Annual Total,396348.0,8771.0,37722.0
Charleston Area Regional Transportation Authority,"Charleston, SC",15508.0,2024,Commuter Bus,339.06,684773.0,232.0,404900.0,Annual Total,141948.0,6593.0,63933.0
Charleston Area Regional Transportation Authority,"Charleston, SC",15508.0,2024,Demand Response,339.06,684773.0,232.0,404900.0,Annual Total,519608.0,32929.0,59079.0
Charleston Area Regional Transportation Authority,"Charleston, SC",15508.0,2024,Demand Response,339.06,684773.0,232.0,404900.0,Annual Total,156997.0,6766.0,27581.0
Charleston Area Regional Transportation Authority,"Charleston, SC",15508.0,2024,Bus,339.06,684773.0,232.0,404900.0,Annual Total,2416032.0,189338.0,2223074.0
City of San Juan,"San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,77.0,320967.0,Annual Total,187450.0,20948.0,107687.0
Municipality of Aguada,"Aguadilla--Isabela--San Sebastián, PR",631.0,2024,Demand Response,187.32,232573.0,10.0,38136.0,Annual Total,4647.0,878.0,209.0
Municipality of Aguada,"Aguadilla--Isabela--San Sebastián, PR",631.0,2024,Bus,187.32,232573.0,10.0,38136.0,Annual Total,4697.0,1133.0,419.0
Municipality of Caguas,"San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,25.0,127244.0,Annual Total,53845.0,5601.0,4781.0
Municipality of Caguas,"San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,25.0,127244.0,Annual Total,170753.0,13640.0,41281.0
Municipality of Vega Baja,"San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,46.0,54414.0,Annual Total,37468.0,2761.0,7667.0
Municipality of Vega Baja,"San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,46.0,54414.0,Annual Total,89465.0,6593.0,46169.0
"City of Ocala, Florida, dba: SunTran","Ocala, FL",64567.0,2024,Bus,125.03,182647.0,62.0,86589.0,Annual Total,503705.0,34395.0,237167.0
Municipality of Hormigueros,"Mayagüez, PR",55738.0,2024,Demand Response,50.14,91583.0,11.0,15654.0,Annual Total,12768.0,1308.0,1477.0
Municipality of Hormigueros,"Mayagüez, PR",55738.0,2024,Bus,50.14,91583.0,11.0,15654.0,Annual Total,25283.0,2781.0,11147.0
Municipality of Cayey,"San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,40.0,48594.0,Annual Total,21563.0,1684.0,834.0
Municipality of Cayey,"San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,40.0,48594.0,Annual Total,11123.0,1634.0,31771.0
Municipality of Gurabo,"San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,27.0,45369.0,Annual Total,10860.0,1632.0,1752.0
Municipality of Gurabo,"San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,27.0,45369.0,Annual Total,28140.0,2404.0,7657.0
Municipality of Cidra,"San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,36.0,48761.0,Annual Total,33200.0,1550.0,3301.0
Municipality of Cidra,"San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,36.0,48761.0,Annual Total,16650.0,1480.0,19080.0
"Municipality of Carolina, dba: Gobierno Municipal Autonomo de Carolina","San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,4.0,176762.0,Annual Total,22443.0,2635.0,733.0
"Municipality of Carolina, dba: Gobierno Municipal Autonomo de Carolina","San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,4.0,176762.0,Annual Total,373804.0,36057.0,249846.0
"Municipality of Humacao, dba: Sistema de Transporte Colectivo de Humacao","San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,10.0,17603.0,Annual Total,9335.0,346.0,885.0
"Municipality of Humacao, dba: Sistema de Transporte Colectivo de Humacao","San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,10.0,17603.0,Annual Total,5447.0,1018.0,7665.0
"Okaloosa County Board of County Commissioners, dba: EC RIDER","Navarre--Miramar Beach--Destin, FL",61372.0,2024,Demand Response,119.62,226213.0,183.0,211668.0,Annual Total,619973.0,39791.0,53952.0
"Okaloosa County Board of County Commissioners, dba: EC RIDER","Navarre--Miramar Beach--Destin, FL",61372.0,2024,Bus,119.62,226213.0,183.0,211668.0,Annual Total,381823.0,30045.0,57775.0
"Charlotte County Government, dba: Charlotte County Transit Division","Port Charlotte--North Port, FL",71060.0,2024,Demand Response,134.69,199998.0,231.0,186847.0,Annual Total,8915.0,600.0,1133.0
"Charlotte County Government, dba: Charlotte County Transit Division","Port Charlotte--North Port, FL",71060.0,2024,Demand Response,134.69,199998.0,231.0,186847.0,Annual Total,540486.0,30265.0,84813.0
Macon-Bibb County Transit Authority,"Macon-Bibb County, GA",52822.0,2024,Demand Response,99.27,140111.0,70.0,153691.0,Annual Total,429855.0,30207.0,47710.0
Macon-Bibb County Transit Authority,"Macon-Bibb County, GA",52822.0,2024,Bus,99.27,140111.0,70.0,153691.0,Annual Total,896760.0,56468.0,640861.0
"Davidson County , dba: Davidson County Transportation","High Point, NC",38809.0,2024,Demand Response,100.79,167830.0,500.0,167609.0,Annual Total,328584.0,11449.0,44649.0
"Davidson County , dba: Davidson County Transportation","High Point, NC",38809.0,2024,Bus,100.79,167830.0,500.0,167609.0,Annual Total,229115.0,12282.0,140724.0
Goldsboro-Wayne Transportation Authority,"Goldsboro, NC",33814.0,2024,Demand Response,53.16,54456.0,35.0,36303.0,Annual Total,536037.0,29905.0,57988.0
Goldsboro-Wayne Transportation Authority,"Goldsboro, NC",33814.0,2024,Bus,53.16,54456.0,35.0,36303.0,Annual Total,314899.0,20231.0,128398.0
"Guilford County , dba: Guilford County Transportation & Mobility Services","Greensboro, NC",35164.0,2024,Demand Response,169.31,338928.0,52.0,248111.0,Annual Total,313561.0,21352.0,39803.0
Municipality of Bayamon,"San Juan, PR",79093.0,2024,Demand Response,763.6,1844410.0,45.0,180835.0,Annual Total,21678.0,3195.0,5910.0
Municipality of Bayamon,"San Juan, PR",79093.0,2024,Bus,763.6,1844410.0,45.0,180835.0,Annual Total,99747.0,18481.0,132325.0
"Gwinnett County Board of Commissioners, dba: Ride Gwinnett","Atlanta, GA",3817.0,2024,Commuter Bus,2553.04,5100112.0,220.0,935454.0,Annual Total,563855.0,20672.0,165926.0
"Gwinnett County Board of Commissioners, dba: Ride Gwinnett","Atlanta, GA",3817.0,2024,Demand Response,2553.04,5100112.0,220.0,935454.0,Annual Total,489807.0,43329.0,69107.0
"Gwinnett County Board of Commissioners, dba: Ride Gwinnett","Atlanta, GA",3817.0,2024,Bus,2553.04,5100112.0,220.0,935454.0,Annual Total,2242500.0,135489.0,1156629.0
"Collier County, dba: Collier Area Transit","Bonita Springs--Estero, FL",8974.0,2024,Demand Response,242.96,425675.0,1997.0,404310.0,Annual Total,1400491.0,75883.0,129638.0
